preis,schlafzimmer,badezimmer,qf_wohnraum,qf_parzelle,stoecke,ufer,qf_dachstock,qf_keller,baujahr,postleitzahl
435000,3,2.5,1470,3000,1,0,930,540,1985,98115
540000,4,2.25,3040,10283,1,0,1430,1610,1984,98074
284000,2,1,860,7204,1,0,860,0,1918,98106
208000,2,1,820,5700,1,0,820,0,1942,98056
315000,3,1.75,1900,7076,1,0,1130,770,1977,98155
417500,2,1,1330,5510,1,0,850,480,1910,98117
345000,3,1.75,1240,38095,1,0,1240,0,1978,98053
375000,3,2.5,1330,1064,3,0,1330,0,2004,98117
389800,3,1.75,1880,12821,1,0,1880,0,1959,98155
475000,3,1.75,1890,7560,1,0,1430,460,1973,98034
569000,4,2.25,2250,41688,2,0,2250,0,1980,98053
985000,5,4.25,4650,108464,2,0,3260,1390,1999,98024
532000,3,2.5,1830,8022,2,0,1830,0,1987,98074
280000,2,1,720,5000,1,0,720,0,1951,98126
435000,4,2,1960,50112,1,0,1050,910,1963,98058
223000,3,1,1220,71191,1,0,1220,0,1952,98023
390000,2,1,1800,119790,1,0,1200,600,1947,98027
315000,3,1.75,1340,12800,1,0,880,460,1981,98058
612000,3,3,1740,3700,1,0,1740,0,1982,98122
591000,3,1.75,1680,2400,1,0,870,810,1922,98122
800000,4,2.25,3220,8436,2,0,3220,0,1968,98008
225000,3,2,1610,8400,1,0,1610,0,1990,98022
589900,2,3,3160,66646,2,0,3160,0,1993,98077
565000,4,2.5,2520,13156,1,0,1520,1000,1979,98052
650000,3,1.5,2120,8448,1,0,1060,1060,1940,98199
499000,3,2.5,2090,8505,2,0,2090,0,1951,98177
280000,3,1,1330,20562,1.5,0,1330,0,1959,98045
649950,3,2.5,2420,7500,1,0,1210,1210,1944,98117
420000,3,1.75,1510,6360,1,0,1510,0,1954,98133
319990,4,2.5,2120,5293,2,0,2120,0,2003,98031
265000,3,2,1850,16535,1,0,1850,0,1992,98014
482000,3,1.75,2300,16474,1,0,1220,1080,1984,98072
452000,3,2.25,2600,14810,1,0,1490,1110,1956,98166
1488000,4,4.25,5180,13077,2,0,4280,900,1998,98006
375000,2,1,1810,8527,1.5,0,1810,0,1943,98133
588000,5,3,2190,4900,2,0,1490,700,1940,98117
635000,4,2.5,2500,10215,2,0,2500,0,1998,98075
280500,4,2.5,1890,6962,2,0,1890,0,1997,98092
210500,2,1.75,2040,8600,1,0,1430,610,1985,98003
196500,3,2,1310,7000,1,0,1310,0,1979,98023
1395000,5,3.5,4010,8510,2,0,2850,1160,1971,98105
475000,3,1.75,1780,8033,1,0,1210,570,1977,98034
550000,3,2.5,1980,9061,2,0,1980,0,1987,98074
1580000,3,3.25,3690,7200,2,0,3690,0,2007,98033
240000,3,1.75,1540,6687,1,0,1200,340,1991,98022
272000,3,1,1130,8100,1.5,0,1130,0,1934,98168
408506,3,2.75,2480,209199,1.5,0,1870,610,2000,98010
640000,3,2.5,2580,7500,2,0,2580,0,1991,98116
316000,4,2.5,2010,7226,2,0,2010,0,1995,98092
299000,4,2,2320,12000,1,0,1720,600,1943,98108
447500,2,2.25,1180,2090,2,0,1180,0,2004,98122
736500,4,2.5,3180,21904,2,0,3180,0,2000,98059
665000,4,2,2970,52567,2,0,2970,0,1924,98072
707000,5,2.5,3050,13212,1,0,1590,1460,1975,98006
215000,4,1.75,1630,8000,1,0,1630,0,1959,98031
275000,3,2.25,1620,6415,2,0,1620,0,1989,98038
648000,4,2.25,2170,8240,2,0,2170,0,1983,98006
415000,4,2.5,2150,8173,2,0,2150,0,1987,98059
690000,3,2,1770,1800,3,0,1770,0,1999,98122
320000,4,2.75,2110,13260,1,0,1290,820,1979,98058
750000,3,1.75,1590,8285,1,0,1590,0,1956,98004
355000,3,2.25,1370,1524,3,0,1370,0,2005,98103
246000,3,1.75,1390,7399,1,0,1390,0,1975,98031
1155000,3,1.75,1640,10464,1,0,1640,0,1968,98004
744000,3,2.5,2670,12187,2,0,2670,0,1986,98052
1210000,3,3.75,5400,24740,2,0,5400,0,1997,98053
217000,3,2,1690,6750,1,0,1210,480,1977,98023
583000,3,2.5,2600,5100,2,0,2600,0,1998,98056
515000,2,1.5,1400,5000,1,0,1150,250,1904,98107
594000,4,1.75,2140,8000,1,0,1410,730,1965,98007
303100,3,1.5,1640,5650,1,0,1640,0,1952,98178
430000,3,1.75,1720,15225,1,0,1020,700,1970,98075
708000,5,3.25,3060,11778,2,0,3060,0,2004,98034
221000,3,1,1150,7260,1,0,1150,0,1959,98133
325000,3,2.5,2000,7205,2,0,2000,0,1998,98003
1295650,0,0,4810,28008,2,0,4810,0,1990,98053
385000,3,1.75,1560,5950,1,0,780,780,1944,98125
359500,3,2.5,2070,4689,2,0,2070,0,2013,98038
433000,3,2,1920,7200,1,0,1300,620,1984,98028
525000,2,1,1000,4950,1,0,800,200,1948,98116
356200,3,2,1690,10062,1,0,940,750,1928,98178
595000,4,2,3090,87120,1,0,1590,1500,1974,98072
560000,4,1.5,1790,3420,1,0,1020,770,1923,98103
2175000,4,3,4750,21701,1.5,0,4750,0,1976,98004
513000,4,2,2090,4000,1,0,1480,610,1951,98107
365000,2,1,680,2550,1,0,680,0,1901,98117
368000,4,1.75,2100,11942,1,0,1030,1070,1964,98106
870000,4,2.75,2840,4000,1.5,0,1960,880,1912,98144
225000,3,2.25,1470,6808,1,0,1160,310,1984,98023
1387000,4,4.5,4490,24767,2,0,3800,690,1998,98006
177000,3,1.75,1150,8079,1,0,1150,0,1983,98030
465000,3,1.5,1460,9879,1,0,1460,0,1956,98008
750000,4,2.75,3150,6343,1,0,1810,1340,1976,98126
149000,3,1,1090,2800,1,0,1090,0,1969,98092
605000,3,2.5,2670,47480,2,0,2670,0,1981,98072
725000,3,2,2110,5800,1.5,0,1990,120,1927,98103
413900,4,2.25,1770,5236,2,0,1770,0,2007,98056
199950,3,1.5,1510,6600,1,0,1510,0,1938,98168
400000,1,1,530,13679,1,0,530,0,1949,98053
870000,3,1.5,2420,5000,2,0,2200,220,1925,98103
292000,5,2.5,2490,7666,1,0,1490,1000,1989,98031
225000,3,1,990,8012,1,0,990,0,1966,98058
466750,4,2,1730,9139,2,0,1730,0,1957,98125
330000,2,1.5,1440,11954,1,0,1440,0,1978,98002
770000,7,2.25,3260,8145,2,0,3260,0,1967,98008
802500,4,2.25,1950,7000,1,0,1450,500,1957,98118
378800,5,2.5,2740,5400,2,0,2740,0,2005,98031
795000,3,2.75,2940,12487,2,0,2940,0,1997,98075
460000,3,2,1200,7320,1,0,1200,0,1955,98115
567000,3,2.5,2070,10908,2,0,2070,0,1986,98029
209950,3,1.75,1570,15570,1,0,1570,0,1981,98023
415000,2,1,1050,60113,1,0,1050,0,1943,98001
424500,4,1.5,1830,6985,1,0,1080,750,1967,98028
261000,2,1,970,12500,1,0,970,0,1941,98168
365000,3,2.5,2200,9696,2,0,2200,0,1987,98031
631000,4,2,1930,3240,1.5,0,1930,0,1911,98122
3800000,5,5.5,7050,42840,1,0,4320,2730,1978,98004
584000,3,2.5,1790,3962,2,0,1790,0,1992,98117
310000,3,1.75,1560,82328,1,0,1560,0,1974,98070
717000,4,2.5,2780,7985,2,0,2780,0,1992,98029
667000,3,1.5,1720,8100,2,0,1720,0,1907,98107
190000,3,1,1640,8100,1,0,1040,600,1939,98146
430000,3,2,1730,9000,1,0,1370,360,1978,98027
213000,2,1,740,7380,1,0,740,0,1951,98188
475000,3,2.5,2280,3710,1,0,1550,730,1990,98072
649000,2,2.75,2090,23962,2,0,2090,0,1988,98070
715000,3,2.5,2550,13458,2,0,2550,0,1990,98006
845000,4,3.5,3350,19487,1,0,2460,890,1992,98075
390000,3,2.5,2770,8820,1,0,1900,870,1980,98038
390000,4,3,2860,5724,1,0,1730,1130,1983,98108
328000,4,1.75,1990,7194,1,0,1400,590,1978,98058
239999,3,2.75,1740,8436,1,0,1140,600,1967,98003
225000,3,2,1460,7740,1,0,1460,0,1968,98003
920000,3,1.75,3670,11884,1,0,1950,1720,1979,98006
940000,4,2.75,3270,9231,2,0,3270,0,1995,98052
465000,3,1,1210,4872,1,0,1210,0,1949,98118
241000,3,2,1770,7000,1,0,1770,0,1986,98001
307550,4,2.5,1980,5909,2,0,1980,0,2003,98031
490000,4,2.5,2650,9627,1,0,1610,1040,1976,98028
647000,4,2.5,3040,6887,2,0,3040,0,1999,98074
780000,4,2.75,3640,231739,1.5,0,3640,0,1999,98027
517500,3,2.5,1810,4332,2,0,1810,0,1992,98029
295000,3,2,1380,8682,1,0,1380,0,1966,98148
560000,4,1.5,1810,3400,2,0,1810,0,1926,98112
319450,5,2,2250,5472,1.5,0,1750,500,1930,98002
1500000,4,3.25,3860,7199,2,0,2870,990,2005,98115
340000,4,3,2380,20277,1,0,1500,880,1999,98023
249950,3,1,1370,11658,1,0,1370,0,1958,98058
499950,3,1,1830,3000,1.5,0,1430,400,1926,98103
1038000,4,1.75,1440,13296,1,0,1440,0,1967,98004
750000,4,2.5,2510,17200,1,0,1540,970,1977,98052
875000,4,2.5,3230,256132,2,0,3230,0,2006,98053
678000,3,1.75,1670,7210,1,0,1670,0,1967,98008
360000,2,1,780,4200,1,0,780,0,1920,98118
354900,3,1,1720,16552,1,0,1720,0,1971,98059
632000,5,2.5,2260,10087,1,0,1520,740,1967,98008
350000,3,1.75,1480,9375,1,0,1480,0,1957,98146
990000,3,4,2550,3900,2,0,2050,500,1940,98199
1650000,4,3.25,3920,881654,3,0,3920,0,2002,98024
481000,4,2.5,2286,8269,2,0,2286,0,2002,98056
485000,3,2.5,1500,5412,1,0,900,600,1920,98136
477000,3,2.5,1740,4960,2,0,1740,0,1992,98029
560000,5,2.5,2880,9000,1,0,1440,1440,1966,98006
600000,6,3,2600,9350,1,0,1340,1260,1963,98008
622500,5,2.75,3320,23760,2,0,2190,1130,1975,98072
410000,2,2.25,1660,2128,2,0,1660,0,1974,98028
318200,3,2.5,1990,3644,2,0,1990,0,2010,98038
289000,3,2,1680,8424,1,0,1680,0,1993,98022
263000,3,1.75,1570,7775,2,0,1570,0,1982,98031
240000,3,1,1150,4825,1,0,1150,0,1957,98027
281500,3,1,1270,7500,1,0,1270,0,1953,98146
587206,3,3.5,1890,1710,2,0,1640,250,1999,98103
482000,2,2.25,1350,1248,2,0,1180,170,2000,98102
485000,3,1.75,1650,9500,1,0,1650,0,1967,98052
309000,3,2.5,1450,11480,2,0,1450,0,1990,98014
221000,3,2.25,1640,7350,1,0,1140,500,1984,98003
700000,3,2.5,2030,8398,2,0,2030,0,1975,98008
411500,5,3,2420,7740,1,0,1360,1060,1929,98106
285000,4,3.5,2770,10505,2,0,2770,0,1940,98133
395000,4,3,1980,7931,1,0,1160,820,1983,98133
237950,2,1.75,1460,7926,1,0,1460,0,1987,98042
680000,3,2.5,1610,8064,1,0,1160,450,1981,98033
199950,2,1,1010,10057,1,0,1010,0,1961,98023
765000,4,3.5,2760,4000,2,0,2000,760,1926,98126
515000,2,1,1060,4960,1,0,1060,0,1926,98103
470000,3,1.5,1510,8000,1,0,1510,0,1956,98007
330000,2,1,880,4000,1,0,780,100,1937,98117
284000,3,2.5,2150,9375,1,0,1550,600,1968,98188
295000,3,2.5,1660,8125,1,0,1150,510,1999,98148
555000,4,2.5,2160,10987,1,0,1440,720,1981,98074
350000,3,1,1370,8162,1.5,0,1370,0,1949,98125
240000,3,2.25,1460,5818,1,0,1140,320,1986,98023
419900,3,1.5,1450,7000,1,0,1450,0,1955,98007
528000,3,2,1560,6300,1,0,1560,0,1924,98126
481000,4,2.5,2480,9869,1,0,1240,1240,1963,98028
304700,2,1,740,5995,1,0,740,0,1949,98133
715000,4,2.5,2927,12171,2,0,2927,0,1998,98075
738950,4,2.75,2260,12005,1,0,2260,0,1956,98005
215000,3,1.5,1240,9405,1,0,1240,0,1966,98042
300000,6,2,2040,10812,1,0,2040,0,1943,98056
346000,3,1.75,1270,8100,1,0,880,390,1950,98146
473000,4,3.5,4370,37193,2,0,2780,1590,1996,98022
500000,3,1.75,1700,6120,1,0,1700,0,1952,98116
750000,2,1.5,1300,7632,1,0,1300,0,1943,98122
519900,4,2,1820,9350,1,0,1820,0,1967,98052
378500,2,1,880,6171,1,0,880,0,1949,98125
314500,3,1.75,1870,12381,1,0,1870,0,1957,98003
499950,3,1.5,1350,9315,1,0,1350,0,1968,98052
1735000,5,3.5,4870,7700,2.5,0,3650,1220,1929,98144
630000,3,2.5,2460,38794,2,0,2460,0,1999,98077
360000,4,1.5,1720,6417,1,0,1720,0,1953,98125
460000,2,1.5,2730,19877,1,0,1570,1160,1976,98019
361000,3,1,1100,4046,1.5,0,1100,0,1922,98198
713400,3,2.25,1810,9845,1,0,1810,0,1959,98040
445000,2,1,930,3150,1,0,930,0,1918,98115
305000,4,1.5,1590,131551,1,0,1590,0,1966,98022
1430000,3,2.75,2710,9204,1.5,0,1480,1230,1975,98177
222000,3,1,1460,8400,1,0,1460,0,1962,98023
510000,5,3.25,3400,4499,2,0,2740,660,2005,98065
500000,5,3,2920,11440,2,0,2920,0,2003,98133
605000,2,1,910,3600,1,0,910,0,1909,98119
393000,3,2,1320,10720,2,0,1320,0,1981,98074
725000,4,2.5,2490,5170,2,0,2490,0,2000,98052
320000,3,1.75,2220,11646,1,0,1270,950,1950,98028
210000,4,1.5,1130,7840,1,0,1130,0,1970,98023
419900,4,2.5,2750,5767,2,0,2750,0,2005,98038
410000,4,2.5,2240,4447,2,0,2240,0,2006,98059
721000,3,2.25,2680,10440,1,0,1540,1140,1963,98116
605000,2,2,1270,5500,1.5,0,1270,0,1921,98122
738000,3,1.75,1520,5500,1.5,0,1520,0,1936,98116
725000,6,3,2480,12000,2,0,2480,0,1972,98007
255000,2,1,960,20954,1,0,960,0,1977,98045
303000,3,2.25,1340,873,3,0,1340,0,2009,98133
394950,3,2.5,1090,7700,1,0,1090,0,1957,98008
530000,4,3,2240,5580,2,0,1830,410,1949,98118
475000,4,2.5,3740,8700,1,0,2260,1480,2004,98058
250000,4,2.5,1800,8100,2,0,1800,0,1998,98038
180000,3,1,780,3540,1,0,780,0,1920,98118
443500,2,1,1330,4140,1,0,930,400,1919,98115
390000,4,2,1900,76877,1,0,1900,0,2004,98042
430000,4,1.75,1570,7650,1,0,1100,470,1975,98052
460000,5,4.5,3100,7260,2,0,3100,0,1963,98059
660000,3,3.5,2740,3785,2,0,2190,550,2001,98034
515000,3,1.75,1570,10939,1,0,1200,370,1974,98052
482500,3,2,1330,6490,1,0,1330,0,1954,98125
305000,2,1.5,1140,2980,2,0,1140,0,1988,98029
835000,4,2.75,1550,4000,1.5,0,1550,0,1930,98105
237000,3,2,1290,7952,1,0,1290,0,1998,98030
445000,2,1.5,1510,2001,2,0,1510,0,1985,98007
710000,4,2.5,2720,8000,1,0,1360,1360,1955,98136
180000,3,1,840,5700,1,0,840,0,1945,98038
280017,3,2.5,1850,8770,2,0,1850,0,1996,98022
436500,4,2.5,2290,11173,2,0,2290,0,1988,98058
1255000,4,2.5,3200,7535,2,0,3200,0,2006,98105
420000,3,2.25,1800,9800,1,0,1300,500,1959,98028
205000,3,1,860,7467,1,0,860,0,1944,98178
570000,3,1.5,1980,10203,1,0,1680,300,1946,98010
565000,4,1.75,2140,7102,1,0,1070,1070,1948,98177
287000,2,2.5,2410,7500,1,0,1550,860,1978,98023
260000,4,1.75,1650,7276,1,0,1010,640,1977,98011
470000,4,1.75,1650,7276,1,0,1010,640,1977,98011
700000,3,2.5,2410,9916,2,0,2410,0,1989,98052
249000,3,1.75,1520,7500,1,0,1520,0,1985,98092
568000,3,1.75,2050,3520,1,0,1070,980,1977,98136
500000,4,1,1720,4011,1.5,0,1720,0,1904,98107
358000,5,2.5,2390,8775,1,0,1270,1120,1980,98058
225000,3,2.5,1680,6755,2,0,1680,0,1994,98092
275500,3,1,1060,7246,1,0,1060,0,1981,98056
495000,3,2.5,1860,3150,2,0,1860,0,2001,98034
758800,5,2.25,1750,5000,1,0,960,790,1940,98105
280000,3,1.75,1480,8165,1,0,1480,0,1985,98042
380500,3,2.5,1900,7361,2,0,1900,0,1994,98055
3200000,7,4.5,6210,8856,2.5,0,4760,1450,1910,98109
260000,3,1.75,1440,12888,1,0,1090,350,1958,98168
630000,4,2.5,1910,1502,3,0,1910,0,2014,98107
875000,3,2,2010,4000,1,0,1210,800,1915,98103
457500,3,1,960,4600,1.5,0,960,0,1927,98118
900000,2,1,1240,5500,1,0,1240,0,1954,98102
235000,2,2,870,6450,1,0,740,130,1954,98118
410000,3,2,1400,45738,2,0,1400,0,1981,98070
355000,3,3,1850,9600,1,0,1230,620,1981,98028
1300000,4,4,4270,6002,2,0,3180,1090,2004,98029
467500,3,1.75,2260,8512,1,0,1130,1130,1948,98125
500000,4,4.5,2690,7350,1.5,0,2690,0,1949,98125
995000,4,3.5,2780,9550,2,0,2530,250,1978,98166
277000,3,1,1140,8144,1,0,1140,0,1956,98155
630000,4,2.25,2900,9680,2,0,1990,910,1947,98125
628000,5,2.75,2830,11795,1,0,1710,1120,1960,98008
655000,5,2.5,2560,46786,2,0,2560,0,1995,98019
170000,2,1,1240,9900,1,0,940,300,1950,98168
352500,4,2.5,2100,10750,1,0,2100,0,1967,98023
615000,4,2.75,3120,34040,2,0,3120,0,1997,98010
165000,3,1,970,6600,1,0,970,0,1965,98168
243500,4,2.5,2300,15188,2,0,2300,0,1966,98042
304000,2,1.5,950,676,2,0,850,100,2003,98144
369000,3,1.5,2110,5195,1,0,1210,900,1959,98118
779950,4,2.75,2990,4298,2,0,2990,0,2014,98052
605000,4,2.25,2940,48788,1,0,1520,1420,1961,98028
292500,4,2.5,1860,8709,2,0,1860,0,1994,98092
500007,2,1.75,1820,6050,1,0,910,910,1950,98115
449999,4,2.5,1950,4947,2,0,1950,0,2000,98056
355000,4,2.5,1890,7867,2,0,1890,0,1996,98038
258000,4,3,2710,7199,1,0,1710,1000,1967,98030
380000,4,2.25,2150,20181,1,0,1090,1060,1963,98028
650000,4,3,3720,57499,1,0,1880,1840,2003,98014
456500,4,2.5,2580,11780,2,0,2580,0,2003,98038
259950,4,2,1540,10212,1.5,0,1540,0,1948,98022
123000,2,1,1050,6600,1.5,0,1050,0,1964,98168
520000,3,2.25,1210,1250,3,0,1210,0,2014,98107
506000,4,2.25,2040,12000,1,0,1300,740,1963,98028
425000,3,1,980,4800,1.5,0,980,0,1926,98118
438000,5,2.5,1990,6840,2,0,1990,0,1974,98034
1490000,4,2.5,2420,18480,1,0,2420,0,1967,98004
375000,4,2,1240,3000,1,0,1040,200,1908,98122
337500,3,2.25,1530,6600,1,0,1240,290,1968,98055
300000,4,2.25,2080,7700,1,0,1450,630,1968,98058
627000,5,3.25,3570,5425,2,0,3570,0,2005,98075
1400000,5,4.25,4230,6907,2,0,3450,780,2008,98033
674725,4,2.5,2700,10160,2,0,2700,0,1988,98029
325000,3,2.75,2200,7000,1,0,1280,920,1977,98058
230000,5,2,1210,12538,2,0,1210,0,1982,98023
485000,5,1.75,2140,43124,1,0,1220,920,1962,98027
315000,4,2.5,2740,8400,1.5,0,2740,0,1993,98022
560000,3,2.75,1370,1193,3,0,1370,0,2003,98107
444000,4,3,2800,7198,2,0,2800,0,2002,98038
325000,3,1.5,1060,7488,1,0,1060,0,1977,98106
118125,2,1,790,7153,1,0,790,0,1944,98168
212000,2,1,790,7153,1,0,790,0,1944,98168
428900,4,2.5,2820,5056,2,0,2820,0,2006,98038
510000,3,2,1850,9600,1,0,1850,0,1968,98011
416000,3,1.5,1110,9762,1,0,1110,0,1963,98052
950000,4,3,3230,438213,2,0,3230,0,1999,98070
204000,3,1.5,1460,7140,1,0,980,480,1980,98031
7700000,6,8,12050,27600,2.5,0,8570,3480,1910,98102
878000,4,2.5,3480,13421,2,0,3480,0,1995,98027
1045000,4,3,3560,4000,3,0,2970,590,1996,98112
350000,2,1,840,5551,1,0,840,0,1952,98118
659500,3,1.75,1820,5500,1,0,1620,200,1957,98115
395000,3,2.5,1630,15200,1,0,1120,510,1988,98072
308950,4,2.5,1920,8562,2,0,1920,0,1994,98022
410000,3,2,1750,2550,1,0,1750,0,1955,98133
710000,4,3,2750,7500,1,0,1630,1120,1966,98177
175000,1,1,620,8685,1,0,620,0,1976,98198
508800,3,2,1720,10098,1,0,1140,580,1981,98074
606400,3,3,1800,5000,1.5,0,1500,300,1929,98119
245100,3,1.75,1300,7958,1,0,1300,0,1996,98092
540000,3,2.5,1970,14876,1,0,1320,650,1981,98146
415000,3,1.5,1740,9046,1,0,1740,0,1956,98028
469500,4,2.75,1930,13041,1,0,1180,750,1980,98072
195000,3,1.75,1190,14777,1,0,1190,0,1965,98023
1615000,4,3.25,4250,12281,2,0,3020,1230,1996,98006
1450000,4,3.5,4360,24603,2,0,4360,0,1998,98074
1200000,3,2.5,3420,16622,1,0,2410,1010,1991,98006
1065000,4,3.75,4260,9800,2,0,4260,0,2008,98033
555500,2,1,920,10000,1,0,920,0,1981,98033
440000,3,1,1040,4000,1,0,1040,0,1950,98122
485000,3,1,1260,7250,1,0,960,300,1940,98115
693000,3,2.5,2460,12028,2,0,2460,0,1996,98052
295000,3,1,830,3386,1,0,830,0,1942,98133
700000,3,2.5,2060,10650,1,0,1050,1010,1976,98006
767500,2,1.75,2210,9374,1,0,1560,650,1951,98107
800000,6,4.25,5480,189050,2,0,5140,340,1991,98031
440000,3,2,1860,217800,2,0,1860,0,1998,98059
600000,3,2.5,1350,187313,1,0,1350,0,1997,98077
1160000,4,2.5,2790,5450,2,0,1930,860,1925,98112
506000,2,1,1570,8210,1,0,1150,420,1952,98177
474950,4,1.75,2030,15400,1,0,1130,900,1975,98166
654000,3,2.5,2570,5500,1,0,1320,1250,1961,98199
710000,2,1,1210,6000,1,0,1000,210,1942,98199
620000,4,2.25,1530,7845,1,0,1030,500,1981,98027
390000,3,2,1510,10827,2,0,1510,0,1984,98052
550000,3,2.25,1720,9600,1,0,1220,500,1967,98052
353000,3,1.75,2190,7021,1,0,1390,800,1953,98178
465000,4,2.5,3030,47958,1,0,1660,1370,1980,98027
279900,3,2,1410,6600,1,0,1410,0,1990,98042
700000,2,1.75,1679,577605,2,0,1679,0,2001,98070
395000,4,1,1980,10350,1,0,1430,550,1968,98027
375000,4,2.5,1900,9428,2,0,1900,0,1978,98028
547000,4,1,1720,2800,1.5,0,1200,520,1926,98115
525000,5,3.25,2480,10277,2,0,1640,840,1993,98155
285000,3,1,1210,4731,1.5,0,1210,0,1901,98117
570000,2,1.75,1540,4025,1,0,1190,350,1908,98116
409000,3,2.5,2740,9168,2,0,2740,0,1991,98042
260000,4,2.5,1811,4381,2,0,1811,0,2007,98055
348000,4,2.5,2720,7697,1,0,2120,600,1987,98058
389000,4,1,1520,9800,1.5,0,1520,0,1971,98034
445000,4,2.75,2160,7200,1,0,1220,940,1976,98034
400000,3,1.75,1390,4602,1,0,930,460,1981,98117
302000,4,2.5,1740,7895,2,0,1740,0,1999,98001
798000,3,2.5,2849,9588,2,0,2849,0,2001,98074
335000,2,1,1440,8842,1,0,840,600,1950,98155
585000,4,2.5,3000,6892,2,0,3000,0,2005,98072
2500000,4,4,3330,24354,1,0,3330,0,1961,98006
555000,4,2.25,1720,2300,1,0,860,860,1940,98116
3100000,3,3,3920,13085,2,1,3920,0,1996,98040
295000,3,2.5,1500,3060,2,0,1500,0,1994,98006
265000,4,1.5,2050,7100,1,0,1050,1000,1963,98001
330000,4,2,1180,7275,1,0,1180,0,1965,98034
286000,4,1.5,1600,5750,2,0,1600,0,1902,98118
305000,3,2.5,1260,895,3,0,1160,100,2009,98133
970000,2,1,1290,5376,1,0,1290,0,1945,98115
525000,4,2,2680,14157,1,0,1460,1220,1966,98188
355000,3,1.75,2370,9750,1,0,1280,1090,1979,98045
469950,5,2.5,2310,8303,1,0,1300,1010,1975,98034
435000,4,1,1450,8800,1,0,1450,0,1954,98006
363500,4,2.5,2680,7700,2,0,2680,0,1990,98031
595000,2,1.5,1030,4500,1,0,830,200,1924,98109
275000,3,1,1320,11090,1,0,1320,0,1955,98155
295000,2,1,670,7952,1,0,670,0,1942,98146
345000,3,2.25,2670,37089,2,0,2670,0,1990,98042
485000,3,2.25,2440,47916,2,0,2090,350,1991,98053
1245000,5,2.5,3370,8113,2,0,3370,0,2005,98004
340500,2,1,940,5413,1,0,940,0,1923,98115
280000,3,1,1100,5132,1,0,840,260,1948,98103
449888,3,2.25,2520,78408,2,0,2520,0,1988,98001
483000,2,1.75,1400,4720,1,0,820,580,1927,98116
445500,3,1.75,1880,9360,1,0,940,940,1941,98125
379900,5,3.5,2800,7350,2,0,2800,0,1995,98106
599950,4,3.5,2500,3080,2,0,1810,690,2008,98052
215000,3,1,810,5240,1,0,810,0,1942,98166
263000,3,2.5,1720,6847,2,0,1720,0,1987,98001
565000,4,1,2170,12100,1,0,2170,0,1961,98033
950000,5,3,4530,258746,1.5,0,3200,1330,2003,98077
395000,4,1,1440,8320,1.5,0,1440,0,1946,98155
1535000,4,3.25,2850,4100,2,0,1820,1030,1908,98122
922000,4,2.5,2620,14126,1,0,1620,1000,1941,98117
330000,3,2.5,1676,18778,2,0,1676,0,1997,98014
1525000,4,3.75,5850,35070,2,0,4410,1440,1990,98006
323000,3,1.75,1910,8329,1,0,1910,0,2004,98022
554000,2,2,1670,4996,1,0,1670,0,2004,98053
500000,3,2,2050,11454,1,0,2050,0,1987,98052
775000,5,3.5,3730,16679,1,0,2760,970,1990,98075
340000,4,1.75,1800,5210,1,0,1080,720,1979,98118
560000,4,1.75,2230,6838,1,0,1320,910,1985,98008
304000,3,2.5,1670,5298,2,0,1670,0,2002,98042
279900,3,1,1400,10800,1,0,1400,0,1962,98034
315000,5,3,2110,10766,2,0,2110,0,2005,98030
849000,4,2,2160,6300,1.5,0,2160,0,1928,98116
325000,3,1.75,2420,14862,1,0,1380,1040,1977,98023
786000,4,3.5,3320,8808,2,0,3320,0,2005,98075
384000,5,2.75,3220,8160,2,0,3220,0,1999,98001
907000,3,1.5,1340,6000,1.5,0,1340,0,1927,98105
700000,3,2.5,2490,23891,2,0,2490,0,1993,98053
269500,3,2,1640,8395,1,0,1640,0,1991,98038
269000,3,2.25,1420,7297,1,0,1130,290,1984,98031
749950,4,2.5,3340,123600,2,0,3340,0,2005,98053
325000,3,2.75,1580,4007,2,0,1580,0,2001,98019
1150000,3,1.5,2170,16600,1,1,1130,1040,1979,98052
406000,3,1.5,1370,7853,1,0,1370,0,1962,98056
650000,4,2.5,2840,9354,2,0,2840,0,1990,98074
295000,3,1.75,1940,7500,1.5,0,1940,0,1918,98022
375000,4,2,1757,19370,1,0,1757,0,1955,98198
395000,2,1,980,5100,1,0,980,0,1907,98117
609000,6,3,2470,9267,2,0,2470,0,1982,98007
510000,3,1.75,1610,11950,1,0,1210,400,1984,98052
190000,3,2.25,1590,11745,1,0,1090,500,1978,98001
250000,1,1,780,1033,1,0,780,0,1922,98122
295000,3,1.5,720,7450,1,0,720,0,1924,98126
740000,3,1.5,1630,4080,1.5,0,1630,0,1927,98115
323000,3,1,1590,7759,2,0,1590,0,1912,98065
713000,3,2.75,2310,1850,2,0,2020,290,2011,98027
1070000,3,1.75,2320,6090,2,0,2040,280,1939,98199
460000,3,1.75,1660,9900,2,0,1660,0,1978,98033
880000,3,1.75,2070,5000,1.5,0,2070,0,1920,98144
585000,4,1.75,2500,7000,1,0,1250,1250,1947,98199
249950,2,1,940,8532,1,0,940,0,1959,98166
450000,3,2.5,1990,3478,2,0,1520,470,1990,98199
450000,3,2.5,2620,14096,2,0,2620,0,1989,98042
1775000,4,3.25,3730,7071,3,0,3730,0,1985,98109
350000,3,3.25,1600,1298,3,0,1600,0,1999,98117
292500,3,2.5,2095,3438,2,0,2095,0,2008,98002
879000,4,2.75,4230,31747,2,0,4230,0,1985,98072
